Common latitude,Authalic (mpmath),Authalic (old code),Authalic (new code),Diff. (old - new) E-10,Diff. (new - mpmath) E-10,Diff. (old - mpmath)E-10,Authalic inverse (old code),Authalic inverse (new code),Diff. (auth_inv_new - common)E-10,Diff. (auth_inv_old - common)E-10
-85.9,-85.88166656461256466589113872255632999504368034023641545725324005682998,-85.88166656461242,-85.88166656461257,0.001499999999999999999999999999999999999999999999999999999996553577239186,-0.00005334108861277443670004956319659763584542746759943170024024880594414811,0.001446658911387225563299950436803402364154572532400568299756304771295038,-85.89999999979733,-85.89999999999998,0.0002000000000000000000000000000000000000000000000000000000010859795280112,2.026700000000000000000000000000000000000000000000000000000004659056469
-85.8,-85.78122259544470101175245123893165224165228873420458460223588892347433,-85.78122259544448,-85.7812225954447,0.002200000000000000000000000000000000000000000000000000000000354505587225,0.00001011752451238931652241652288734204584602235888923474331136189175182507,0.00221011752451238931652241652288734204584602235888923474331171639733905,-85.7999999997924,-85.79999999999998,0.0002000000000000000000000000000000000000000000000000000000010859795280112,2.076000000000000000000000000000000000000000000000000000000005753818043
-85.7,-85.68077885636959461025283581971429893490856051944973797611687310340196,-85.68077885636953,-85.68077885636961,0.0007999999999999999999999999999999999999999999999999999999927526488911467,-0.0001538974716418028570106509143948055026202388312689659804407285833070194,0.0006461025283581971429893490856051944973797611687310340195520240655841273,-85.6999999997875,-85.69999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,2.124999999999999999999999999999999999999999999999999999999993628341105
-85.6,-85.58033535282399662387180971854758836343177906956767732260841926857924,-85.58033535282378,-85.580335352824,0.002200000000000000000000000000000000000000000000000000000000354505587225,-0.0000337612819028145241163656822093043232267739158073142076016180129788837,0.002166238718097185475883634317790695676773226084192685792398736492608342,-85.59999999978253,-85.6,0.0,2.174699999999999999999999999999999999999999999999999999999996895061735
-85.5,-85.47989209024172335603012247412964737120009716807204300434261642272298,-85.47989209024142,-85.47989209024172,0.00300000000000000000000000000000000000000000000000000000000469842369927,0.00003356030122474129647371200097168072043004342616422722977838934449298407,0.003033560301224741296473712000971680720430043426164227229783087768192254,-85.4999999997776,-85.5,0.0,2.223999999999999999999999999999999999999999999999999999999997989823309
-85.4,-85.37944907405358857789913001251184858161456717271879944213351366696337,-85.37944907405361,-85.3794490740536,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,-0.0001142210086998748815141838543282728120055786648633303663403214271154403,-0.000214221008699874881514183854328272812005578664863330366340864416879446,-85.39999999977269,-85.39999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,2.273099999999999999999999999999999999999999999999999999999997998605355
-85.3,-85.27900630968733589507778297687205394249604822032347382040928166437283,-85.27900630968713,-85.27900630968733,0.001999999999999999999999999999999999999999999999999999999999268526059214,0.00005895077782976872053942496048220323473820409281664372828714980511817627,0.00205895077782976872053942496048220323473820409281664372828641833117739,-85.29999999976775,-85.29999999999998,0.0002000000000000000000000000000000000000000000000000000000010859795280112,2.322499999999999999999999999999999999999999999999999999999999636356693
-85.2,-85.17856380256757115503341101525950040428567689885655515135067136054689,-85.17856380256727,-85.1785638025676,0.003300000000000000000000000000000000000000000000000000000006327392991287,-0.0002884496658898474049959571432310114344484864932863945311362655348089806,0.003011550334110152595004042856768988565551513506713605468870061858182306,-85.19999999976282,-85.19999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,2.371800000000000000000000000000000000000000000000000000000000731118267
-85.1,-85.0781215581156948962018196840203048800656694114095797468744717745571,-85.0781215581156,-85.0781215581157,0.001000000000000000000000000000000000000000000000000000000005429897640056,-0.00005103798180315979695119934330588590420253125528225442899017949581945399,0.0009489620181968402030488006566941140957974687447177455710152504018206021,-85.09999999975791,-85.1,0.0,2.420900000000000000000000000000000000000000000000000000000000739900313
-85.0,-84.97767958174983483964153703515524966308856924948280996563066655232183,-84.97767958174963,-84.97767958174985,0.002200000000000000000000000000000000000000000000000000000000354505587225,-0.0001516035846296484475033691143075051719003436933344767816845357268709228,0.002048396415370351552496630885692494828099656306665523218315818778716302,-84.99999999975297,-85.00000000000001,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,2.470300000000000000000000000000000000000000000000000000000002377651651
-84.9,-84.87723787888477842413635286695291293076592219269452652846488592859214,-84.87723787888474,-84.87723787888478,0.0004000000000000000000000000000000000000000000000000000000021719590560224,-0.000015758636471330470870692340778073054734715351140714078558060608353269,0.0003842413635286695291293076592219269452652846488592859214441113507027534,-84.89999999974808,-84.9,0.0,2.51920000000000000000000000000000000000000000000000000000000130045417
-84.8,-84.7767964549319053856395850464625105842162312675984389992467917012387,-84.77679645493164,-84.7767964549319,0.002600000000000000000000000000000000000000000000000000000002526464643248,0.00005385639585046462510584216231267598438999246791701238701684716413911472,0.002653856395850464625105842162312675984389992467917012387019373628782362,-84.79999999974315,-84.80000000000001,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,2.568500000000000000000000000000000000000000000000000000000002395215744
-84.7,-84.67635531529912038195278427766547311297876714679334110789654114606643,-84.67635531529893,-84.67635531529912,0.001899999999999999999999999999999999999999999999999999999998725536295208,0.000003819527842776654731129787671467933411078965411460664329606183957078448,0.001903819527842776654731129787671467933411078965411460664328331720252287,-84.69999999973821,-84.69999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,2.617899999999999999999999999999999999999999999999999999999992441697861
-84.6,-84.5759144653907856635308512088777931952205798431846366033831207115609,-84.57591446539065,-84.57591446539078,0.001299999999999999999999999999999999999999999999999999999995467597711175,0.00005663530851208877793195220579843184636603383120711560898885559479241295,0.001356635308512088777931952205798431846366033831207115608984323192503588,-84.59999999973327,-84.6,0.0,2.667299999999999999999999999999999999999999999999999999999994079449199
-84.5,-84.47547391060765379130478786563233373249316107994952316287852869267122,-84.4754739106075,-84.47547391060765,0.001499999999999999999999999999999999999999999999999999999996553577239186,0.00003791304787865632333732493161079949523162878528692671217892053484623294,0.001537913047878656323337324931610799495231628785286926712175474112085419,-84.49999999972836,-84.5,0.0,2.716400000000000000000000000000000000000000000000000000000005679500466
-84.4,-84.37503365634680040241253908007739088277641114483273066917202806975893,-84.37503365634646,-84.37503365634682,0.003599999999999999999999999999999999999999999999999999999996365093062406,-0.0001959758746091992260911722358885516726933082797193024107498323725952599,0.003404024125390800773908827764111448327306691720280697589246532720467146,-84.39999999972345,-84.39999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,2.765500000000000000000000000000000000000000000000000000000005688282512
-84.3,-84.27459370800155702472759888416991113067290576270454064333552977314997,-84.27459370800145,-84.27459370800156,0.001100000000000000000000000000000000000000000000000000000005972887404062,-0.00002975272401115830088869327094237295459356664470226850029489350581867649,0.001070247275988841699111306729057627045406433355297731499711079381585385,-84.29999999971855,-84.3,0.0,2.814500000000000000000000000000000000000000000000000000000005154074794
-84.2,-84.17415407096144394107426176138235784515688435431481304668167353625729,-84.17415407096141,-84.17415407096144,0.0003000000000000000000000000000000000000000000000000000000016289692920168,0.00003941074261761382357845156884354314813046681673536257288391710906443,0.0003394107426176138235784515688435431481304668167353625728855460783564468,-84.19999999971364,-84.2,0.0,2.863599999999999999999999999999999999999999999999999999999993571587619
-84.1,-84.07371475061210310401758923038243630931421421120606663152632010376409,-84.07371475061207,-84.0737147506121,0.0003000000000000000000000000000000000000000000000000000000016289692920168,0.00003104017589230382436309314214211206066631526320103764089423620924182024,0.0003310401758923038243630931421421120606663152632010376408958651785338371,-84.09999999970873,-84.1,0.0,2.912699999999999999999999999999999999999999999999999999999993580369665
-84.0,-83.97327575233523110211533848464264972748902876587126916493474460346019,-83.97327575233496,-83.97327575233524,0.002800000000000000000000000000000000000000000000000000000003612444171259,-0.00008897884661515357350272510971234128730835065255396539804959704043577932,0.00271102115338484642649727489028765871269164934744603460195401540373548,-83.99999999970382,-84.0,0.0,2.961800000000000000000000000000000000000000000000000000000005180420932
-83.9,-83.87283708150851217851826175500587318073155289557288551221478345655935,-83.87283708150845,-83.87283708150854,0.0009000000000000000000000000000000000000000000000000000000048869078760505,-0.0002782148173824499412681926844710442711448778521654344065317681437515549,0.0006217851826175500587318073155289557288551221478345655934731187641244956,-83.89999999969889,-83.89999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,3.011100000000000000000000000000000000000000000000000000000006275182507
-83.8,-83.77239874350555130280433271904281302078466500609000216092182966507692,-83.77239874350526,-83.77239874350555,0.002900000000000000000000000000000000000000000000000000000004155433935265,0.00001302804332719042813020784665006090002160921829665076920093372932315356,0.002913028043327190428130207846650060900021609218296650769205089163258418,-83.79999999969401,-83.8,0.0,3.059900000000000000000000000000000000000000000000000000000004654995261
-83.7,-83.67196074369580729693158967311062677833212518339259018545153911800024,-83.67196074369585,-83.6719607436958,-0.0004999999999999999999999999999999999999999999999999999999911236795991299,0.00007296931589673110626778332125183392590185451539118000241964427641178157,-0.0004270306841032688937322166787481660740981454846088199975714794031873483,-83.6999999996891,-83.69999999999997,0.0002999999999999999999999999999999999999999999999999999999900377000711186,3.108999999999999999999999999999999999999999999999999999999993072508086
-83.6,-83.57152308744452601619340433223573772070274723067842794005533252545524,-83.57152308744455,-83.57152308744453,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,-0.00003983806595667764262279297252769321572059944667474544758877936128804596,-0.0002398380659566776426227929725276932157205994466747454475898653408160572,-83.5999999996842,-83.60000000000001,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,3.157999999999999999999999999999999999999999999999999999999992538300368
-83.5,-83.47108578011267358605909005152707981525801487550768804541501581306924,-83.47108578011226,-83.47108578011269,0.004300000000000000000000000000000000000000000000000000000000166021410445,-0.0001641394090994847292018474198512449231195458498418693075775309594438535,0.004135860590900515270798152580148755076880454150158130692422635061966591,-83.49999999967929,-83.49999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,3.207100000000000000000000000000000000000000000000000000000004138351635
-83.4,-83.37064882705686969578185399335929993102618173747303504553697268290097,-83.37064882705691,-83.37064882705688,-0.0003000000000000000000000000000000000000000000000000000000016289692920168,-0.0001030421814600664070006897381826252696495446302731709903114463536218605,-0.0004030421814600664070006897381826252696495446302731709903130753229138774,-83.39999999967439,-83.39999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,3.256100000000000000000000000000000000000000000000000000000003604143917
-83.3,-83.27021223362932094965517431998010236292223510982941936454700940076426,-83.270212233629,-83.27021223362932,0.003200000000000000000000000000000000000000000000000000000005784403227281,0.00000949655174319980102362922235109829419364547009400764264455861942909159,0.003209496551743199801023629222351098294193645470094007642650343022656373,-83.2999999996695,-83.3,0.0,3.305000000000000000000000000000000000000000000000000000000002526946435
-83.2,-83.16977600517775427679774589477291570299837227332002654432259413631645,-83.16977600517764,-83.16977600517775,0.001100000000000000000000000000000000000000000000000000000005972887404062,0.00004276797745894772915702998372273320026544322594136316447557174225920031,0.001142767977458947729157029983722733200265443225941363164481544629663262,-83.1999999996646,-83.2,0.0,3.353999999999999999999999999999999999999999999999999999999990401469496
-83.1,-83.06934014704535040034618625077510198280548451989078503673208332769689,-83.06934014704517,-83.06934014704534,0.001700000000000000000000000000000000000000000000000000000009230825988095,0.000104003461862507751019828054845198907850367320833276968878764309211253,0.001804003461862507751019828054845198907850367320833276968887995135199348,-83.0999999996597,-83.10000000000001,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,3.403000000000000000000000000000000000000000000000000000000001458530999
-83.0,-82.96890466457067736693372775619049291827158362290551319605696254668584,-82.96890466457053,-82.96890466457067,0.00139999999999999999999999999999999999999999999999999999999601058747518,0.00007366933727756190492918271583622905513196056962546685838531663479376754,0.001473669337277561904929182715836229055131960569625466858381327222268948,-82.9999999996548,-83.00000000000001,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,3.452000000000000000000000000000000000000000000000000000000000924323281
-82.9,-82.86846956308762413733214199786739895499563768064687658703788500858911,-82.86846956308739,-82.86846956308763,0.002400000000000000000000000000000000000000000000000000000001440485115236,-0.00005862667858002132601045004362319353123412962114991410890278962926304127,0.002341373321419978673989549956376806468765870378850085891098650855852195,-82.89999999964994,-82.9,0.0,3.500599999999999999999999999999999999999999999999999999999998218156507
-82.8,-82.7680348479253342391331484397094607817922942231816290962741960367529,-82.76803484792528,-82.76803484792532,0.0004000000000000000000000000000000000000000000000000000000021719590560224,0.0001423913314843970946078179229422318162909627419603675290130375605164036,0.000542391331484397094607817922942231816290962741960367529015209519572426,-82.79999999964504,-82.8,0.0,3.54960000000000000000000000000000000000000000000000000000000927521801
-82.7,-82.66760052440813948234455141876165489954813820427564074455040342646955,-82.66760052440817,-82.66760052440813,-0.0004000000000000000000000000000000000000000000000000000000021719590560224,0.00009482344551418761654899548138204275640744550403426469547763986663539208,-0.0003051765544858123834510045186179572435925544959657353045245320924206304,-82.69999999964016,-82.7,0.0,3.598399999999999999999999999999999999999999999999999999999996063761544
-82.6,-82.56716659785549373877532754262604503334724339562758164431787684760001,-82.56716659785555,-82.56716659785549,-0.0005999999999999999999999999999999999999999999999999999999916666693631355,0.00003738775327542626045033347243395627581644317876847600009848599841103276,-0.0005626122467245737395496665275660437241835568212315239998931806709521027,-82.59999999963526,-82.6,0.0,3.647399999999999999999999999999999999999999999999999999999995529553826
-82.5,-82.46673307358190678608284957361283959617390465497132080929088802603653,-82.46673307358176,-82.46673307358192,0.001599999999999999999999999999999999999999999999999999999997096567003192,-0.0001321391715042638716040382609534502867919070911197396347297257031226707,0.001467860828495736128395961739046549713208092908880260365267370863880521,-82.4999999996304,-82.49999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,3.696000000000000000000000000000000000000000000000000000000004414656273
-82.4,-82.36629995689687821735438295366500210664795874689212638034757281602455,-82.36629995689681,-82.3662999568969,0.0009000000000000000000000000000000000000000000000000000000048869078760505,-0.0002178264561704633499789335204125310787361965242718397544690960113806025,0.000682173543829536650021066479587468921263803475728160245535790896495448,-82.39999999962552,-82.39999999999999,0.0001000000000000000000000000000000000000000000000000000000005429897640056,3.744800000000000000000000000000000000000000000000000000000002794469027
-82.3,-82.26586725310483141709392726599271356474617012779089249429544511392378,-82.26586725310459,-82.26586725310483,0.002399999999999999999999999999999999999999999999999999999989849215894338,0.00001417093927265992713564746170127790892494295445113923781713346466511123,0.00241417093927265992713564746170127790892494295445113923780698268055945,-82.29999999962064,-82.3,0.0,3.793600000000000000000000000000000000000000000000000000000001174281781
-82.2,-82.16543496750504760448439717124059098511037159851524736957203105843806,-82.16543496750492,-82.16543496750505,0.001299999999999999999999999999999999999999999999999999999995467597711175,-0.00002395515602828759409014889628401484752630427968941561935700701612940205,0.001276044843971712405909851103715985152473695720310584380638460581581773,-82.19999999961578,-82.2,0.0,3.842199999999999999999999999999999999999999999999999999999998468115007
-82.1,-82.06500310539159994479404572494736286345965476072764418877385045191707,-82.0650031053915,-82.0650031053916,0.0009999999999999999999999999999999999999999999999999999999938386284191579,-0.0000005520595427505263713654034523927235581122614954808292880462136152812967,0.0009994479404572494736286345965476072764418877385045191707057924148038766,-82.0999999996109,-82.1,0.0,3.890999999999999999999999999999999999999999999999999999999996847927761
-82.0,-81.96457167205328772979492750644367587274831835693221955234464094163948,-81.96457167205321,-81.96457167205328,0.0007000000000000000000000000000000000000000000000000000000038009283480393,0.00007729794927506443675872748318356932219552344640941639480524088657470448,0.0007772979492750644367587274831835693221955234464094163948090418149227438,-81.99999999960603,-82.0,0.0,3.939699999999999999999999999999999999999999999999999999999994684750751
-81.9,-81.86414067277357062806007969490407377082563197794357279616526332075649,-81.86414067277333,-81.86414067277357,0.002399999999999999999999999999999999999999999999999999999989849215894338,0.000006280600796949040737708256319779435727961652633207564867654691488301495,0.00240628060079694904073770825631977943572796165263320756485750390738264,-81.89999999960119,-81.90000000000002,-0.0002000000000000000000000000000000000000000000000000000000010859795280112,3.98810000000000000000000000000000000000000000000000000000000248387367
-81.8,-81.76371011283050300600496614409426635647039379931774499112426258808094,-81.76371011283028,-81.76371011283051,0.002300000000000000000000000000000000000000000000000000000000897495351231,-0.00006993995033855905733643529606200682255008875737411919064367517669804829,0.002230060049661440942663564703937993177449911242625880809357222318653183,-81.79999999959632,-81.8,0.0,4.03680000000000000000000000000000000000000000000000000000000032069666
-81.7,-81.66327999749666832053758266183886808433519775947789213117386379259159,-81.66327999749652,-81.66327999749667,0.001499999999999999999999999999999999999999999999999999999996553577239186,-0.00001679462417338161131915664802240522107868826136207408413797064635964572,0.00148320537582661838868084335197759477892131173863792591585858293087954,-81.69999999959148,-81.7,0.0,4.085199999999999999999999999999999999999999999999999999999996528550358
-81.6,-81.56285033203911358418046112211490897409206086233559142451122219275062,-81.56285033203898,-81.56285033203912,0.00139999999999999999999999999999999999999999999999999999999601058747518,-0.0000641581953887788509102590793913766440857548877780724938403192676961069,0.001335841804611221149089740920608623355914245112221927506155691319779073,-81.5999999995866,-81.6,0.0,4.133999999999999999999999999999999999999999999999999999999994908363112
-81.5,-81.46242112171928390352663575602131343411108172909284611763309979451925,-81.46242112171913,-81.46242112171929,0.001599999999999999999999999999999999999999999999999999999997096567003192,-0.00006096473364243978686565888918270907153882366900205480745817017485165096,0.001539035266357560213134341110817290928461176330997945192538926392151541,-81.49999999958177,-81.5,0.0,4.182300000000000000000000000000000000000000000000000000000002164496267
-81.4,-81.36199237179295709189044701208336446062033547064034693535952631916167,-81.36199237179292,-81.36199237179297,0.0005000000000000000000000000000000000000000000000000000000027149488200281,-0.0001290810955298791663553937966452935965306464047368083833277077956210621,0.0003709189044701208336446062033547064034693535952631916166750071531989659,-81.3999999995769,-81.4,0.0,4.231000000000000000000000000000000000000000000000000000000000001319257
-81.3,-81.26156408751017835701285677615233534356832357190457706274180176936691,-81.2615640875101,-81.26156408751017,0.0007000000000000000000000000000000000000000000000000000000038009283480393,0.00008357012856776152335343568323571904577062741801769366908409663065377579,0.0007835701285677615233534356832357190457706274180176936690878975590018151,-81.29999999957208,-81.3,0.0,4.279200000000000000000000000000000000000000000000000000000006714462648
-81.2,-81.16113627411519506467973352661043960618224061516385322251362449155437,-81.161136274115,-81.16113627411521,0.00209999999999999999999999999999999999999999999999999999999981151582322,-0.0001493532026647338956039381775938483614677748637550844562909103206581904,0.001950646797335266104396061822406151638532225136244915543708901195165029,-81.19999999956724,-81.2,0.0,4.327599999999999999999999999999999999999999999999999999999991331047125
-81.1,-81.06070893684639157911033720207330990512733423149884241074879167740844,-81.06070893684637,-81.06070893684638,0.0001000000000000000000000000000000000000000000000000000000005429897640056,0.0001157911033720207330990512733423149884241074879167740843960247386262723,0.0002157911033720207330990512733423149884241074879167740843965677283902779,-81.0999999995624,-81.10000000000001,-0.0001000000000000000000000000000000000000000000000000000000005429897640056,4.375999999999999999999999999999999999999999999999999999999999130170044
-81.0,-80.96028208093622418097199120700524843121762787874116396251265493214471,-80.96028208093631,-80.96028208093622,-0.0009000000000000000000000000000000000000000000000000000000048869078760505,0.00004180971991207005248431217627878741163962512654932144709301283486041755,-0.000858190280087929947515687823721212588360374873450678552911874073015633,-80.99999999955756,-81.0,0.0,4.424399999999999999999999999999999999999999999999999999999995338023742
-80.9,-80.85985571161115606387567310665972221935507212579932943806024706294953,-80.85985571161099,-80.85985571161117,0.001799999999999999999999999999999999999999999999999999999998182546531203,-0.0001393612432689334027778064492787420067056193975293705046894133132501525,0.00166063875673106659722219355072125799329438060247062949530876923328105,-80.89999999955278,-80.9,0.0,4.472199999999999999999999999999999999999999999999999999999999879208077
-80.8,-80.75942983409159241020598619788532210555546154891238048798790889772787,-80.75942983409165,-80.75942983409159,-0.0005999999999999999999999999999999999999999999999999999999916666693631355,0.00002410205986197885322105555461548912380487987908897727869162426030804153,-0.0005758979401380211467789444453845108761951201209110227213000424090550939,-80.79999999954792,-80.8,0.0,4.520800000000000000000000000000000000000000000000000000000008764310524
